"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市芯时代科技实业有限公司","跨境新款J6真无线立体声蓝牙pro4四代Pro6六代运动蓝牙耳机大电量","¥10.50","https://detail.1688.com/offer/689583296162.html","https://cbu01.alicdn.com/O1CN01Vxvhd92MWwW0AAFXz_!!2215010659836-0-cib.jpg","1069","97.87%","97.88%","87.74%","0.47%","0%","","4.0","52%","3.5","3.0","4.0","5.0","2.0","有限责任公司","2年","生产厂家","广东 东莞市 东莞市","中国广东深圳宝安区西乡街道盐田社区银田工业区B11栋407-408","","15995","2019/01/22","5000m²","501 - 1000 人"
"深圳市福田区大赞电子商行","pro6代无线蓝牙耳机无线耳机J6 TWS无线耳机触控立体声pro4耳机","¥11.50","https://detail.1688.com/offer/640285244955.html","https://cbu01.alicdn.com/O1CN01rQhcSt1TcA9gdSwCu_!!2209066062402-0-cib.jpg","401","99.41%","99.41%","94.11%","0.25%","0%","","5.0","53%","3.5","4.0","5.0","5.0","4.0","个体经营","4年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华发北路7号龙胜数码广场3层3D999A","15302609998","10000","2020/08/27","2000m²","1000 人以上"
"深圳市龙岗区辉信原电子商行","礼品耳机J6蓝牙耳机Pro6蓝牙耳机tws无线双耳运动触控蓝牙耳机","¥11.40","https://detail.1688.com/offer/684063585860.html","https://cbu01.alicdn.com/O1CN01FSlYfA1ZhYZK1z9N0_!!2891893226-0-cib.jpg","174","94.51%","94.51%","47.66%","0%","0%","","4.0","55%","3.5","3.0","4.0","5.0","2.0","个体经营","8年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳龙岗区横岗街道六约社区东城中心花园(三期)1-C#楼918","13480185053","10000","2016/06/06","","51 - 100 人"
"杭州畅泳电子商务有限公司","361泳帽成人男女通用专业防水舒适硅胶帽时尚大码训练游泳帽批发","¥7.51","https://dj.1688.com/ci_bb?a=20444&e=K8B62YRhusU9YAWtBxaPZodFnVqyOEIckWHSu0b0waBQZFFD.6TI7kmHXkx66oPAyamBI3pZJah06ylU30YwOSvXWZtc91x0A1DZt6-WiPG.wn9aPqYTwORRFD4Y8QrQAWuWDcjpSVwv4JS6IByHBJIDw7sKeFKAcD4kKBIOIAl914tLXt.UchxPZuekXcSRMsvHhxm80nebUBOvAJ.3OQJaUjM8J3ybxpfrhg69fZ0Vtjx0ioamqMyG8FPmdKe8Y4SGWcM.wU4jpc0zychrIt9RUpBsyA8s6crXfxvtboe7p8DAoMdZkJXENp2ZUUdM-LZ40NtYI26aQcyaK7npgGyS91ocUyZuOehsVxCgj1cZzDjTfoS1QefB-H3YZu3XNyJVR0-0Z91v1ZRplf24bAkPLJ5CSVAP02iXpcqAgac0ZRO7gZo.kHqzrPwApsl7v5L0H2ZfMftilTot.dVGbMoqdJ3v.kE9UbSm9hfRWqGlcYp8iQhaxrAjjGz5oliZfPuOqsSAbBxeUj0Wr4VAAFBfFEsvah0UI0264sxgOX4SilMj5F14c1ux3fg3TO8.2wN6eRcyMeS7IYpB.wGkYpw44IoiMEfDsUmyJhZhHDbQstwto5Ri3v1Rcod7uHLhXF1PUeW3BhbAUHieZeq7HD0VhBHt.lmv6LqsCYn.Z.BJfMVMqlckmx96G2f9R7.DPyOzXl5xO7sTG66PQggMuT4xmxWN-WqaobB7T7Xdh2FRg00UB.o1iofmh34EYdVvJ7xsk5TVD4oRWmgML5eHlC1rmHXEK.HsqrgQhQoIQiSU4tEHr3xa.MaPARsvrP1bYnNeGsqeOEfkWBshzL0X2VeNE6mg-Mimji9EuYCruH7xVjiC.yEUNSHaHmsvZ2H.IGOEQEPHtHY1UtIb6Lodv078hzLFV6BnJkDBwELUAGXTovz1dgP.5mpeUxQhHlWhu.XoQFkMUuH9Q5ZLKXmdliOz3B4nqzrapOajBwuDiil9fZfkRAK3Dso8Kd-hrAoBwiREcOy9XwdNe-mCKt3FEY10k7HJRt7ZXo5gKK0h-L.YDQH8TRIZ19cw6yfI9KeKCUJxdfvyduSOMNX8AZHe3c94CQgDTVt1jXSTsclG3tmKodcF4mzPBpZw.ibvPMXTAdX4PQ6ZDiNlQhY0PzMG2Zp7qBIJFRCbIDjjiQ8HK3c8tbe47zKpqYJZohgkJeioOeFvHEaWG3PtT5m4gkhz1tcvY4kcWHXdjjDV.AGR3t1TXr3YBsO6pe8hxlH.96fjvkjyi7X1O-2nsWPVLvtiosUbncC8gr4flPL6Q-5gMvWquq46ScztgZFVK4kEvBTZN.7Kp7lEPArVOIyb3gG4iylGFQh66XrS3zjXTwI0q2-ZFgwnTsd9bsJVjmdNoGfhBy-DjcwMZMGrRM9taU1qtA__&v=4&ap=2&rp=2&idx=6","https://cbu01.alicdn.com/img/ibank/O1CN01r3Wn4c1Bs2oFlVEqd_!!0-0-cib.jpg","3366","100%","100%","96.54%","0.21%","0%","agency","5.0","44%","4.0","3.0","4.0","5.0","3.5","有限责任公司(自然人投资或控股)","4年","经销批发","浙江 杭州市余杭区 杭州市余杭区","中国浙江杭州临安区青山湖街道大园路1155号创业广场A座812室","15355043717","16000","2015/11/01","","201 - 300 人"
"广州嘟咔尼数码商行","Lenovo联想适用HT38蓝牙耳机降噪正品","¥21.00","https://detail.1688.com/offer/747524673322.html","https://cbu01.alicdn.com/O1CN01f0kSAo2FxmXT9AuBl_!!2215436278947-0-cib.jpg","411","81.13%","78.99%","95.26%","1.46%","0%","","4.0","49%","2.0","2.0","3.0","4.0","2.0","私营独资企业","2年","生产厂家","广东 广州市 广州市","中国广东广州黄埔区珠江村狮山路38号B栋308房（集群注册）","13929941874","3000","2023/02/12","200m²","11 - 50 人"
"深圳市盛意莱科技有限公司","外贸热款pro6蓝牙耳机tws商务无线蓝牙5.0运动触摸游戏J6篮牙耳机","¥12.16","https://detail.1688.com/offer/763261837967.html","https://cbu01.alicdn.com/O1CN01QY1Ocg2KcK2f1EPyq_!!2217206059577-0-cib.jpg","70373","99.13%","45.92%","92.99%","0.2%","0%","","5.0","0%","3.5","3.0","5.0","4.0","3.0","一人有限责任公司","1年","","广东 深圳市 深圳市","中国广东深圳龙华区龙华街道富康社区宜德行工业厂区办公楼5栋6层630D","19857090929","3000","2022/05/18","",""
"深圳市杰马仕贸易有限公司","跨境新款Pro6 Pro4 PRO5 M10蓝牙耳机入耳运动无线J6 TWS双耳i12","¥8.50","https://detail.1688.com/offer/747932740586.html","https://cbu01.alicdn.com/O1CN01fsNPU51PPYvPfDjpq_!!2200827781833-0-cib.jpg","119","91%","91%","84.7%","0.84%","0%","","4.0","44%","4.0","0.0","3.0","5.0","3.0","一人有限责任公司","1年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层22号1K10","13724212352","10000","2018/07/13","300m²","5 人以下"
"1688严选官方店","pro6蓝牙耳机J6蓝牙耳机pro4触摸降噪无线立体5.0双耳TWS耳机厂家","¥12.20","https://detail.1688.com/offer/772985824418.html","https://cbu01.alicdn.com/O1CN01C2dtRr1G1tn14LpKf_!!2201408220563-0-cib.jpg",,"0%","0%","0%","0%","0%","","4.0","0%","3.5","2.0","4.0","4.0","","","1年","","浙江 杭州市滨江区","","","0","","",""
"深圳市方派科技有限公司","pro6蓝牙耳机J6蓝牙耳机触摸降噪无线立体pro4运动TWS耳机源头厂","¥10.50","https://detail.1688.com/offer/724480584282.html","https://cbu01.alicdn.com/O1CN01G5XfU51FFLqzNPNnU_!!2215878540457-0-cib.jpg","85","97.1%","97.1%","89.8%","1.18%","0%","","5.0","75%","3.5","5.0","5.0","5.0","3.0","有限责任公司","1年","生产厂家","广东 深圳市 深圳市","中国广东深圳南山区南头街道大汪山社区桃园路8号田厦国际中心B座2938（入驻深圳共邦商务秘书有限公司）","17753685614","3000","2023/06/12","500m²","101 - 200 人"
"广州飞锐腾电子商务有限公司","新款无线蓝牙耳机PRO6入耳工厂直供私模tws公模运动耳机跨境爆款","¥17.58","https://dj.1688.com/ci_bb?a=20444&e=Jg72rTpO6HQ9YAWtBxaPZodFnVqyOEIckWHSu0b0waBQZFFD.6TI7kmHXkx66oPAyamBI3pZJaioZiCDD3PEaFSDxEftQon0Ri78HbkRe8VG.AwQjrG0bORRFD4Y8QrQAWuWDcjpSVwv4JS6IByHBCYdPZAJBxUbgefRJMJWXvawYVO.3WKJWdp9Nj.rttg4bdfGLmNJvMVo0RhmLIxIxf47kXcQ7DytIMhix3jHCnxJhMg97Nn8lnL4FXLWkfsupT1qDJ1GQcg8PWeBpURcLzRge6K8HNkmaDGVkjQqb3TxcmJYDYJNlaVvHhWsnsXI-IXy12Cjw-vuNB2L7dXmKEa4CFx0jqzVZaBhhWxl0sX0tLqI5.A8nb5E028Uxlm9eJrfMIiz-thnk2R5YMa8UJWBe.PMS0RG5mRKQuNZF49pCZ9NMX.mY8jGe3vYkPunhPsu5QGjZGQ-MoI0AsHZKlGRfUxRSxUxf09PZbWZnYi5qCqgKna59wvd5Ybe-MB9vjcUirtjQFxNw3ie9XQexmT8MlNqO4c4tDW7zlog67kLIK1zuHx.jQmDXIHKDRBSAE6.-iU-2XGeaKzprCEACI5TNRPhmjWdqGT9dUaBVAcW6H-jIUdx-4YjUN0Tx33H7HJ7.SSWJ-WB09gFvVMGa5ewwIdmbycRPRDllxmsZxKaQ3Pa69h-az0Q5ZcZrGcS-3ZERN0e0lzCl9Hx2zbXnV.tYe8qJ0DM8UXLeuBkiFA.uawbEhI5q--Nq9rDc0ahI-cI0HGe7q4ysx-DElGzQ-SiKOfLxUt1wHWPGhX2BQ9TDyFiw1C6gqIM-7wfytkNUGQw11vY7DApzsSxwcBPIggzofrnrI-aHRMCS5STaDzxtkTNj1btU4Bh5Cq.X0gGWyfG.vLpKYDPBH7rvGFtCed8c-YQEk4Q9KCIKJ5DBFp8EwcA0vOYN9KPDV0O4VrGYU7Z4znq.w3Ix3.0NvFNlnlXUuHdA2VNHwapotswmY7GwSr6aMUH7o4w1fwBkd7dcXN3FjSoaLMe5H5uXo-6W5F4f2wco87iDludYMZxph1mWLc4oUXVz36CCQa88bbfjjDV.AGR3t1fXeepgD4B-yum02a0G1VZUFrmN5OB9-1KK-wZSXssbUN3nXeq08yxB9TTLyBS92qOMNX8AZHe3cCmdpUO7O8j7yHGUf.3p-O-SPKLtfU77XLIjOxMPLDsgE5tA5CJKv2Brrh-v6W3Lpp7qBIJFRCbIDjjiQ8HK3fMTC8kYBbbQLlPowoIDyVJoeYb3fsAAQ6jvZ8iKv6ohuuVnCDE5AAN6pE6HOMd7e4kP-N-TD6jaqhsY-expyfYmTNxsk6PxoUj4NFX1RpmOwEe-X7q8K5ZmsmoY9pR5weL4r0kr.4B-Q__&v=4&ap=1&rp=1&idx=0","https://cbu01.alicdn.com/img/ibank/O1CN01TZFtPI2K5nhpfHoJT_!!2208798039506-0-cib.jpg","5778","98.98%","98.71%","93.51%","0.54%","0.02%","供应商","5.0","63%","3.0","2.0","4.0","4.0","3.0","有限责任公司(自然人投资或控股)","4年","生产厂家","广东 广州市 广州市","中国广东广州番禺区南村镇兴南大道620号701室","18319963238","15990","2016/08/15","2000m²","51 - 100 人"
