"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市福田区粤海光电通讯批发商行","CD纹鹰眼镜头膜适用苹果14pro摄像头保护贴苹果13pro钛合金镜头膜","¥0.35","https://detail.1688.com/offer/654665141384.html","https://cbu01.alicdn.com/O1CN0148hMJx2HlzQpLhP1P_!!2201442949192-0-cib.jpg","10445","94.15%","94.13%","92.02%","0.07%","0%","供应商","5.0","37%","4.5","4.0","4.0","5.0","4.0","个体经营","5年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场2层1428","15012875558","15995","2019/06/05","","5 - 10 人"
"深圳市福田区永鑫辉电子商行","适用苹果14/13鹰眼镜头保护圈iphone12promax钢化玻璃CD纹圈防摔","¥0.43","https://detail.1688.com/offer/664684714332.html","https://cbu01.alicdn.com/O1CN01Lt5oyW1LKk5bodjEk_!!2201474321281-0-cib.jpg","2777","98.95%","83.79%","85.08%","0.61%","0%","","4.0","36%","3.5","2.0","4.0","5.0","3.0","个体经营","5年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华强北路1026号康乐大厦3层2号3D20","13005406570","10000","2019/06/19","1500m²","11 - 50 人"
"深圳市海美特科技有限公司","适用三星S24Ultra镜头膜S24+摄像头膜iPhone15定位器镜头膜S23U膜","¥3.33","https://detail.1688.com/offer/716813313418.html","https://cbu01.alicdn.com/O1CN01OdVUbz21Tdkh5lkyf_!!2533436986-0-cib.jpg","4597","88.43%","88.7%","95.68%","0.2%","0.06%","供应商","5.0","43%","3.5","4.0","4.0","5.0","4.0","一人有限责任公司","9年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳宝安区航城街道草围社区龟山路13号701","13823138817","16000","2015/05/10","5000m²","301 - 500 人"
"奥资供应链(深圳)有限公司","汽车出风口香薰创意磁吸车载香氛夹装饰车载出风口香水香薰","¥2.76","https://dj.1688.com/ci_bb?a=20904&e=9jnlvKTxSMpnds0Do1QCD-QBfELY6sa3dFzsZZKSO9d53-szBORA4-0L7kE4U4gEa6y.8nWZ2RsTT6NlAVaSmqJevU9pwERFdWWjw2PSs15ISJ3RRSNZjZpXZPaRmTvmwYvNNl75dIiaNBYcABM3p2nxvQuH-9QnTYvAxfwLKdkI7ee8tJbLXITbAP-gQiqQwSXF4vUM5fergLg7EEOaPqRo63bslQEgOJAJGTRJhtiuWFYyRVz07YcovS21Spm8E8ax9U23HPx4f9KnGKYcO1om6HBsIScTl68fM-c58qeV.CtV.OH9Wr6yn5Cvp-Hq5iazdO64saLgZDiSZWnzFQLmHFIM7g7Ao4Wczh-TiREQuWjd84p4ZyrwC8h.BXZ8hU9O7tPult6skrNFta4ZMDKg7BKknwE0fY7nHVdqHtSkPHoh0H82yCEyYi0RGstzk2f1.lHLl5rzISVKsp0V4WQoGtIp6Hz72BIPD2XCr6OBFQ0G1xF5NgXCuJHCU4rs0ndMPw29UeN49uOxonUNX0mhZBETw6.kDdAVRR4epE6il9km0Ns6bT7xG5.CIQsUGiuFOiJ7kIenrdPkgb8sdVQhoZ.LokDZDLgk2EFxdZrgcmJXtXb6ckkVZdvX1SNMwN12c9oq4gZSCgqG0F1nAL28oZLvubcIsbuiZSbNjg65Ytht57jdmTMJm7.XtM2yyV1826IaM9YoHJd9r6F6PsldfNuiGjPWarDy.8m-k1b1w9BOuIf0jx5kBVFmJ6SPKpveKc1FQrAkqe3QXS6uK4lN6rdxSY1y0DIVpg71oHrchMdvGRx7pBZKwTQiew-DhuDflOvni9FtWNVHliU0fKNY4fVD5SDAeS6Q-Sys9HH-LFZkM2qSTyt46HmEJ6vQsn1f2C.Dznp7-cV59jW2ZhCPzvOM2xz-MV5eIi14JOYR4XPl19qzYPC9y5-oPge-jhUkAkZMnGLhzyHsK0nEcZHj-C4i83--xgvq73KlkjUiC5iRGc7Qtr3VoWVtU.c61EUA2rQiMMPMtjGV9NI8MVLlP337QmfVJ41P2Lxelm.nvDLY9VAj..-s9JRZiZtrS9Qk.-nS4JcVki39Acmy1pXscMspUG-2BoJQQBWPQDKvW-q784PFhOe8Mtj1UCP.vlVdC3pdwA6pz6ZkhKpT9DhfBDx0zXEaZRJNJ3CA0Q5m2-IggCxIXgOZ7AiLxTJh57wy2PVQI.9E6pb399EhIEvUJP.p0uCX46XhX84WrRGWpzOV8OiyCPEDApSHbaGpSu6LmSZqNytgYMhAPxVWiTPO4UI5jo0HKiGqqC6e-I8-60H--eqiQ9z3fCPwibni45g21R6LIqu0R1nAPtl8sYiexlW.jcUuO6ocyWxdWb62JW-WtjJdz6vLo59XC9c6SbP3OPv-4pM_&v=4&ap=2&rp=2&idx=6","https://cbu01.alicdn.com/img/ibank/O1CN01QvAg552HBoFVesmzx_!!2209926029113-0-cib.jpg","218","59.36%","50.27%","83.41%","1.83%","0%","","4.0","67%","2.5","5.0","3.0","5.0","4.0","一人有限责任公司","4年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳宝安区西乡街道径贝社区径贝华侨新村东堤19-20号1102","13215110391","10000","2020/11/17","2000m²","51 - 100 人"
"深圳市玖膜汇科技有限公司","适用iphone15pro仿原鹰眼镜头膜苹果14后摄头贴苹果15隐形镜头膜","¥5.23","https://detail.1688.com/offer/683044861150.html","https://cbu01.alicdn.com/O1CN01zgZ9Pi1HLsgCbqujF_!!2211211980742-0-cib.jpg","860","37.73%","42.66%","71.11%","0.7%","0%","","4.0","41%","3.5","0.0","3.0","5.0","2.5","有限责任公司","3年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳龙华区民治街道龙塘社区隔圳新村51栋903","13226663589","10000","2021/03/10","35m²","5 - 10 人"
"深圳市玖膜汇科技有限公司","适用三星f15鹰眼镜头膜高清玻璃cd纹后摄头贴galaxy F15镜头膜","¥6.50","https://detail.1688.com/offer/772389338529.html","https://cbu01.alicdn.com/O1CN01iPKfnn1HLshZaeXmV_!!2211211980742-0-cib.jpg","860","37.73%","42.66%","71.11%","0.7%","0%","","4.0","41%","3.5","0.0","3.0","5.0","2.5","有限责任公司","3年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳龙华区民治街道龙塘社区隔圳新村51栋903","13226663589","10000","2021/03/10","35m²","5 - 10 人"
"东莞市凤岗嘉星奇电子商行","适用S23ultra鹰眼镜头膜galaxy s23后置摄像头鹰眼合金框S22U高清","¥0.38","https://detail.1688.com/offer/712932163404.html","https://cbu01.alicdn.com/O1CN01AOBqVV1pt2JpNCmBq_!!2215671925417-0-cib.jpg","923","82.73%","84.21%","70.65%","0.11%","0%","","4.0","71%","3.5","5.0","2.0","5.0","3.0","个体经营","1年","经销批发","广东 东莞市 东莞市","中国广东东莞凤岗镇森湖二路6号1606室","18376571340","3000","2023/03/19","","5 人以下"
"深圳市华庭科技有限公司","适用苹果15promax镜头膜iPhone14镜头膜凸纹13promax摄像头镜头膜","¥2.85","https://detail.1688.com/offer/675571429394.html","https://cbu01.alicdn.com/O1CN01RoCOdg2HsOy8JWsZe_!!2785939206-0-cib.jpg","3702","90.88%","90.85%","68.78%","0.24%","0%","供应商","4.0","44%","3.0","3.0","3.0","5.0","2.5","一人有限责任公司","9年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区平湖街道上木古社区新河路70号2#厂房301","13632525289","15985","2016/01/24","2000m²","51 - 100 人"
"泉州市特好拉电子科技有限公司","蓝猩  PVD金属镜头膜","¥35.00","https://detail.1688.com/offer/772459553742.html","https://cbu01.alicdn.com/O1CN01Rv4QCR1qMoAMEnESO_!!2216361605482-0-cib.jpg","56","98%","98%","81.45%","1.79%","0%","","4.0","30%","2.5","0.0","4.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","","福建 泉州市 泉州市","中国福建泉州鲤城区常泰南路45号行动(星河)国际805室","18650291825","3000","2022/11/02","",""
"饶平县展宏汽车用品厂","360度旋转汽车小圆镜 后视镜车用大视野倒车镜盲点镜 对装","¥0.76","https://dj.1688.com/ci_bb?a=20904&e=WNe7tAGrXhZnds0Do1QCD-QBfELY6sa3dFzsZZKSO9d53-szBORA4-0L7kE4U4gEa6y.8nWZ2RvWYPxxwKCVVhi1fNklHmxSCnOc9oe.8JNDHpJFO9u3X5jsrnlmqHjVlucUm905-fgo8za.ovnRnFwWpIAGGeOAbQVRDVYGSxxOtRjiP8avqws2.wn5GI-lcBMfyUKXIMzu7lZ5cuOYuT3jMQQ9Uw7UKjmQ0AXMM3d3YafWTuZy.UNw.UhoToBOvhA0OxMbd8x9tR9bUMkeyIFBUU.2rEfo1qAw6JaOYO5gK8e5kzeia.ZqXyQFnKeWCzo.ak9kHXhC9DfbxckIX5AH5ntF2LLGOPQpXa35FBqJy0ZaJzaJm-CSilR7uaqS8OJaraH4YMqkY1pqobGNLRGu4BDPRSvCHNEJQrxNWyV6PeWe1jTNMynqNPudNIsvLR-l-MF6gbm-ZR.no9gCioEdwBKGVwJycKu7zKVXswf.cMwGqwcEK5E6lMumVD1UqNc8ppGSV2yPNL4a5Dd-97AuQFA7tvyT242MatjpKXowmRQXJtcfaSoSzvGaPVXff4Uttyiidt.CgVSShr1L09xYAXxAM7h9-4kDexqp9b7EUo5OGu1Dgr.dw5TR-uPzvu0kol7kIW4SNNHEICF66hsLICZnrBDgiroP2rYnz-AIQjboCGBmTJtO2WPVAOyq13p7yTO2ldJGfRF1O9Vn8Nd6e8kztpXSdA15pzPr2S7CxFSuT7hgFHlHLjg1Rvb0NnDdKCMwb7M1UsgqdCvvQLj28xMdblVGYb02mMyOH6n0kJx1ktGiOC2Qml3D8Gl-XSZ2FIY4eZG3h1c7FIqXbfgdngcEsocfkGcThAAsgWNGSL9D2Ia9z1t4ucKs9LSjEP1gLnspwDf8o4Vs30Ph6Tw1iqZoua39qaifRBCWnQOgDwQf74MmNnxpjwXkjVYG0zaoinz.i0eMPDkC9ROOrnQ42cysxuLoaC0paSskYLHEz3NIFTzSTR.-wcdWZeIkU3PEAaNt4juRc4uqi6WiYee8Mtj1UCP.v07MS.rhfg3lwq4PIkkxLPtXdMbO8kOsfzPpAJqSTSVcSKumzej-HDHaPJef1xJ85B6lERYEQKaMAMFkufD9OlGPjzgoua.n19RznfKGN1yWpzOV8OiyCPEDApSHbaGpLLTUgjI1yxPAllzFpP2D3GQLHkyG7wbh0e4fheVva3y5oHudk39LsbBLiTLcVz5L6.bwEEu5bZYDmewIi8UyYeQepREWBECmSbfPgRbguNPrpjsXd7rRvQBG82zUrs4n1LnaGn5YNVlYbU8.zAXxRCbF4tRXj6hiHcEvj5mivYSEwBtTcivU1hqhVshbZA4ksj6-nw8Gksv0.AEuPsGbu-AzIQ0tHDE3&v=4&ap=1&rp=1&idx=0","https://cbu01.alicdn.com/img/ibank/O1CN01m3AUc71TH5xCdmsfP_!!2952972356-0-cib.jpg","1462","97.4%","97.4%","87.4%","0.07%","0%","供应商","5.0","64%","4.5","5.0","4.0","5.0","5.0","私营独资企业","8年","生产厂家","广东 饶平县 饶平县","中国广东潮州饶平县黄冈镇新合东寮村大路西四横4号之七西","13829011878","16000","2016/07/13","100m²","11 - 50 人"
