"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"惠州市悠途电子有限公司","车载通用型2RCA莲花公头 蓝牙音频线 RCA蓝牙AUX音频线汽车蓝牙线","¥8.84","https://detail.1688.com/offer/716456440863.html","https://cbu01.alicdn.com/O1CN01fEqjcE2CWoCl6Bfc2_!!3102888482-0-cib.jpg","31","64.29%","60.71%","77.39%","3.23%","0%","","4.0","61%","4.5","5.0","2.0","5.0","3.0","有限责任公司(自然人投资或控股)","2年","生产厂家","广东 博罗县 博罗县","中国广东惠州博罗县园洲镇廖尾村沿江路(80号二楼)","18922539330","3000","2018/10/24","2000m²","301 - 500 人"
"东莞市达威电子有限公司","车载通用无线蓝牙模块音乐适配器Rca Aux音频电缆立体声2RCA无线","¥9.41","https://detail.1688.com/offer/639395149479.html","https://cbu01.alicdn.com/O1CN01uQFaFb2CWo5sHcED7_!!3102888482-0-cib.jpg","245","87.79%","82.26%","76.61%","0.82%","0%","实力工厂","4.0","62%","1.5","2.0","3.0","5.0","4.0","有限责任公司(自然人投资或控股)","7年","生产厂家","广东 东莞市 东莞市","中国广东东莞南城街道莞太路南城段6号2079室","13418906647","16000","2016/06/06","1000m²","101 - 200 人"
"东莞市达威电子有限公司","车载蓝牙辅助模块2 RCA电缆适配器AUX音频线RCA音频线带麦克风12V","¥12.00","https://detail.1688.com/offer/754168408699.html","https://cbu01.alicdn.com/O1CN01BkMLwX2CWoKEb3qOk_!!3102888482-0-cib.jpg","245","87.79%","82.26%","76.61%","0.82%","0%","实力工厂","4.0","62%","1.5","2.0","3.0","5.0","4.0","有限责任公司(自然人投资或控股)","7年","生产厂家","广东 东莞市 东莞市","中国广东东莞南城街道莞太路南城段6号2079室","13418906647","16000","2016/06/06","1000m²","101 - 200 人"
"深圳市柏盛高科技有限公司","多功能 可调电源适配器  CE  认证","¥43.00","https://dj.1688.com/ci_bb?a=21446&e=QHnnmqMjt4C6XIlfcnF170cWFYBP6d3ykWHSu0b0waBLjHxDv1QtVHqNVOs-Mn9qTodk5e.HDA2g6cvN7KJLDUo931CYkpf0yXjcmhDsc82MHiLZyz1wtoJcja3LXGUYMxT4RulGCAiUlWfZ9vu9Wu.DHN91Oqk8Y4vgcE9BXtdL4HyIzSSysGKhN8EijBrDZUlRtZlwNG.o4zBIjuJAAGez08dvJzlaEm7H7EC5x5afRkUMpYLyi6itGOiQQKZibCUSXYoTqPSOQQiEPxHYjunK138b7W6Hu6fAwKDHWZBN7PCSW9V7w7PzOkwwhimcOGbglrPtF2uSVUscYH4JfEOhUY4UbZfFGcw4036EtUHnwfh92Gbt1zciVUdPtGfdb9WUaZX9uGwJDyyeQklQD9Nol6XKgIGnQa2X4er6O292FWFHOdqJYKeHUvPYMdmSj4vaVNaMrMTU91aQxERxzBL2SLv.iNGc-z-WgKB4uZ7HWZa4FoBD8oFpDKi0gmm6fYdUZFQtYPMuUGDTUO3T8LavoSZZjqOBQH0zze3yo3lfwldjD6gjNF2gnJ0w8yTPHEb.K.cv97DuOJEFBMALPQiwcTMRsVFRXhCJJLi7PN2KNDyoopWPkqFstJ-68Lu3Gjr47wvrf8TUtTE3AQk60tnYlbxWC8-k7NV9xdQGXNB910KkS7P9z4vAqF-BCpAh0H2rEk-q5VhVF8IuYvtmB4wJ8aEsx1bakei95ACtzm3IKb-pvADoNUkcDTOGTdhELtsIciE3TiHuBO0bXDv84ADCBK02l1pLIU56l4hHPfY-wAUiCxc4K4wSblFvFCqJ4B1PgYnl4FznNNzp1c0wmR0URDa9GUfzd9hYyTR8ehq5eIdyshbJhhYGOeK2ONddb8ra6NoCdMP2geIhCZtzdKGy46AJVQlnoKPglpOmO49S8PWqE4ajB3JK6dG2UUcjGSELJURl23WseaWkxNJNg31IELhe1Z-KFbmXT-fnku7an5p-02Pc6Kq5biA4e1hqC1CqXEx2ngpZRkSHgewsKoBObQOQiSr9CUJxdfvyduSOMNX8AZHe3c94CQgDTVt1jXSTsclG3tmKodcF4mzPBpZw.ibvPMXTAdX4PQ6ZDiNlQhY0PzMG2SuIoXBoxqvvuoO.j1VtE2Q8tbe47zKpqYJZohgkJeiooLk4pJDjLB2LAmcSw-PXoNcvY4kcWHXdjjDV.AGR3t1TXr3YBsO6pS1nNT5iQcu0BIGmu-7qclCnsWPVLvtiosUbncC8gr4flPL6Q-5gMvWquq46ScztgZFVK4kEvBTZN.7Kp7lEPAqGibDIiH-AjwLZELye6xyy3zjXTwI0q2-ZFgwnTsd9bsJVjmdNoGfhBy-DjcwMZMGrRM9taU1qtA__&v=4&ap=2&rp=2&idx=6","https://cbu01.alicdn.com/img/ibank/O1CN01o8Iqxm2CclOZ6LZ9m_!!2860598495-0-cib.jpg","11","100%","100%","97.65%","0%","0%","","5.0","60%","5.0","5.0","3.0","5.0","5.0","有限责任公司","8年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳宝安区福永街道凤凰社区富源街106号","18823881877","3000","2016/03/01","3200m²","201 - 300 人"
"东莞市铠镒达电子科技有限公司","厂家批发品质高JVC-8P蓝牙音频线AUX 车载音频电缆连接线接口","¥13.00","https://detail.1688.com/offer/572137897593.html","https://cbu01.alicdn.com/O1CN01geQCmX23Kb1OaScDo_!!934437237-0-cib.jpg","64","81.25%","81.25%","14.77%","0%","0%","","4.0","77%","4.0","5.0","3.0","5.0","2.0","有限责任公司(自然人投资或控股)","15年","生产厂家","广东 东莞市 东莞市","中国广东东莞虎门镇白沙路北19号206室","13829220881","3000","2009/06/04","1000m²","11 - 50 人"
"广州市白云区人和极速制动摩配商行","适用Pioneer先锋P99 先锋CD DVD 先锋DEH-P IP-BUS系列蓝牙音频线","¥10.45","https://detail.1688.com/offer/705270912313.html","https://cbu01.alicdn.com/O1CN01pvrmme1FjZxTOPWHd_!!2214179120523-0-cib.jpg","631","94.99%","94.17%","92.89%","0.32%","0%","","5.0","54%","3.0","5.0","4.0","5.0","4.0","个体经营","2年","生产厂家","广东 广州市白云区 广州市白云区","中国广东广州白云区人和镇鹤龙五路433号南国工业园17栋南国商务大厦7楼7787号","13915223690","3000","2021/08/26","100m²","5 - 10 人"
"东莞市达威电子有限公司","适用Pioneer aux升级蓝牙先锋IP-BUS 11针蓝牙辅助接收器适配器","¥15.20","https://detail.1688.com/offer/648879552212.html","https://cbu01.alicdn.com/O1CN01VSRTM02CWo7L442ke_!!3102888482-0-cib.jpg","245","87.79%","82.26%","76.61%","0.82%","0%","实力工厂","4.0","62%","1.5","2.0","3.0","5.0","4.0","有限责任公司(自然人投资或控股)","7年","生产厂家","广东 东莞市 东莞市","中国广东东莞南城街道莞太路南城段6号2079室","13418906647","16000","2016/06/06","1000m²","101 - 200 人"
"广州市白云区人和极速制动摩配商行","车载通用莲花头2RCA接口 无线蓝牙5.0模块音乐适配器 AUX音频电缆","¥8.17","https://detail.1688.com/offer/706217699951.html","https://cbu01.alicdn.com/O1CN01euvWzH1FjZxZC080I_!!2214179120523-0-cib.jpg","631","94.99%","94.17%","92.89%","0.32%","0%","","5.0","54%","3.0","5.0","4.0","5.0","4.0","个体经营","2年","生产厂家","广东 广州市白云区 广州市白云区","中国广东广州白云区人和镇鹤龙五路433号南国工业园17栋南国商务大厦7楼7787号","13915223690","3000","2021/08/26","100m²","5 - 10 人"
"广州市白云区人和极速制动摩配商行","适用于雷诺CD机AUX蓝牙音乐接收器蓝牙5.0车载音频线+MIC蓝牙电话","¥15.00","https://detail.1688.com/offer/740073189730.html","https://cbu01.alicdn.com/O1CN01fpxAUW1Fja1RFwPNW_!!2214179120523-0-cib.jpg","631","94.99%","94.17%","92.89%","0.32%","0%","","5.0","54%","3.0","5.0","4.0","5.0","4.0","个体经营","2年","生产厂家","广东 广州市白云区 广州市白云区","中国广东广州白云区人和镇鹤龙五路433号南国工业园17栋南国商务大厦7楼7787号","13915223690","3000","2021/08/26","100m²","5 - 10 人"
"深圳市浩视安防有限公司","监控标准POE分离器48V转12V室外防水24V网络摄像头带隔离供电模块","¥7.00","https://dj.1688.com/ci_bb?a=21446&e=XhwWxXPeI0K6XIlfcnF170cWFYBP6d3ykWHSu0b0waBLjHxDv1QtVHqNVOs-Mn9qTodk5e.HDA28iU2Hti1K2nSlU-knf2brENwpNav7ezzxQ0kCcBW4IJPScoaG4jjrBBgqdqKPAJ0S8iMSw9XtMOsQ2urIYzQsR4Bhw7qDGCfMY9SvTa0bbgW8BE3DKoEOXrsBanm06zjvfC6koAzmOgEjvkZdYP9GB7uDCsBp1kDpJOBDlo-YAzpG7oYkPjPAyTa9ghOOVXKSZIKFaNCbVwoyNgxkKPmckHRWmhpGSief7uzCZU-OKbXxfEXJXCLGqsrtSysPQXjwB-.zbPZUxjURdSuNV7zbhjiUW.HNGlVVsdG9-QKoRYT5H4eD0ePXoX4Xs8pBO6beeYJAV95oHcmIcp4VBN-yYPLuANUfrRQ8YvLPeuAqTs1gejbmcjktZDavmHopv7m80FpQQq.vC6BFsK3-q61W6xDa6shjNCynxLcZd61PP4SFZZ0eGrX4.qKxcfo5rAOLLfrTd2sNLrlFVlBVpM7gJgZfsxyZ39iOoWwjFWlhegtoGzRoWbpp09xJJobCt1K3Zf3sLFYFKKEiS0pIAj6w9cqWKAsO68JRuy8NWrEog86nqQwoRY2pknu0EW1Pla0xvIjDPMXhLs4FYD9PV1mHSa.g-iJzFUj.bSlPPDA5n0cCmxJjWhkOBLvYO4aA5ifa7DJ.dpis6tgztXb3ypF0crFsktPuyvoqw49Buq7RCyLRN3x-ebs6WIBZwhVgNc0cHcZFMtTvtkv93EPr5duYFVqUny4ka3uFy9CvJSwVqaBdqw9oFCLLhbQhNDFbbyPAV4bfikp5Wyxmz122bHR5DX8raoSLb.sQP8s0YlgWwnarGgEx2KMmGSIAH-wHFaZj1YaX1L7BEH0w88Hdx6OCZSHtO51egtSFUUqm7nqrayNjmZNKffgoKZ6GW5pSHCrscJLDKURYd6PaEwFc3DYBfUUbY0t43.Jq0rAuZQv8R5Xm-bA3XJCZ-WYJJ3RPsbqCd-Lyha1Sm2gQufqWytcHOB8hWbu2BKlkEU.2VEk3THu8tbXK7QWqR8RCU6LpqcscJxbNua35fSLfqhHWAuksKQpkIbqyFjRFj5T5NtAl24jrSv8E9HTZeiMVboGDlEhHxEJToumpy6FUj2yJeE6rX2GSd0.WO7aAt8steehcF9mTmqlbdH9dZBFP9lRJN0ypJ0TqeiTtd.33DQQvW2X4DMro3m2OhMUqNEUjTIYE2ZdjVaB0S3rTZEzPcPHzcB7O-5VeHoJZaCPhMf018x32N.7Kp7lEPArxY2e3hx3z3PbpKejzVD1V3zjXTwI0q2-ZFgwnTsd9bsJVjmdNoGfhBy-DjcwMZMGrRM9taU1qtA__&v=4&ap=1&rp=1&idx=0","https://cbu01.alicdn.com/img/ibank/O1CN01V7J42k1rvttDDMYXw_!!2010125694-0-cib.jpg","73","94.03%","94.12%","93.1%","0%","0%","","5.0","42%","4.0","5.0","5.0","5.0","4.0","一人有限责任公司","10年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华强北路1078号现代之窗附楼8层8-9楼941","18682016373","3000","2013/12/11","1000m²","51 - 100 人"
