"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市福田区雅世诺电子商行","汽车出风口手机支撑架车载手机支架可定LOGO重力导航支架工厂批发","¥4.28","https://detail.1688.com/offer/595453573304.html","https://cbu01.alicdn.com/O1CN01QxZUFV1Oh8NAigA9u_!!2927081736-0-cib.jpg","319","90.88%","91.83%","78.89%","0%","0%","","4.0","43%","3.5","5.0","3.0","5.0","3.0","个体经营","8年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳福田区华强北街道荔村社区振兴路39-9号华发大厦411栋3层3号3103","13760319546","10000","2016/06/29","1500m²","5 - 10 人"
"义乌市汇奥贸易有限公司","新款出风口汽车手机支架 车载皮纹重力手机支架 汽车支架厂家直销","¥3.61","https://detail.1688.com/offer/595173416385.html","https://cbu01.alicdn.com/img/ibank/15328618709_1309383523.jpg","4599","90.36%","91.56%","78.42%","0.24%","0%","","4.0","59%","2.5","2.0","3.0","5.0","1.5","有限责任公司(自然人投资或控股)","7年","生产厂家","浙江 金华市 金华市","中国浙江金华义乌市廿三里街道武溪北街6号2楼(自主申报)","18368686569","2951","2017/11/01","3000m²","51 - 100 人"
"深圳市科倍电子有限公司","车载出风口支架臂夹下拉式小汽车空调口按压卡扣车内导航手机架","¥3.78","https://detail.1688.com/offer/747604085183.html","https://cbu01.alicdn.com/O1CN01SWmtIm1wLKXtrK4kv_!!2824996291-0-cib.jpg","217","90.67%","90.72%","93.24%","0%","0%","","5.0","56%","3.0","5.0","3.0","5.0","4.0","一人有限责任公司","8年","生产厂家","广东 深圳市 深圳市","中国广东深圳龙岗区布吉街道国展社区荣华路荣超花园9栋三单元105","","10000","2011/11/28","300m²","5 - 10 人"
"深圳市蚂蚁精神实业有限公司","重力自动夹车载支架 皮纹汽车导航支架 汽车横出风口手机适用支架","¥3.61","https://dj.1688.com/ci_bb?a=2209&e=LxmJkksrqTGoFCMpNYlHP6hxwUXQbGuUJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OpwDOYsL12bnYsR2AUHtysJ.h2.meup-YbpAdEbZk5KY6Q12IV8K5TWvQtg.--p9Ah.YTsV105X6Z0IHNBqEf7qPza9dAHPEuu8E-WdZedbhnpvrTZsexbZicDbxYXZyioicJkYqFFaBD4fMT3uXtsTdRi-87-zilUdPjT9oZpg3v-zhhKSqT8X1OvZchlQds3JG5L3.m1zo62SIYb1L-boWIpOocYv2ioKCJ6goLRRAsDMUlr6hQCHiJX2giJi3Oa4r.IgeHEuD09yzUOM4mMhovygrklXui4p1GkgP1O7aAuYyD5.Vow9Yt1WjWvI1UZ5u5rXWoqf.0XAOqDa2Ak.67peHgzqag7FtApG9z30MOnOwvw9Kth5xHzrfWAoZcbjPq.C23y34qiMUqKv7MRvtzFXdmcaA.sTWliDui5BwsaU616nSoGE05KToaq2VdsceLRAsfTSrlRcjzSupXE82.ZkV2hO-ifjcP1pjBsm9QIpSQ1mSErHE4iLYPXeAuPv.292aAMxT8NzhAR7tLDDtAe4zVfz-kf6pawoeF.KI12WwuL9FyZbUnyS3DZ-rknc-GW1wa21Z89H2MCajvEaa4t3DAHrzG3LfpE.U9X7Pd6hPJnbfyKDEdIvY30nruPjDbcjompthb-OL2G-9n8hs9ing5bMpn-jwsF8-AreAsrmC2aK70admHVUJBIij9DIpGT3KKccF1OOqb6Qachk0ktTYtwq4RNm8GpGD-.byormizZSeYCX.K419e5K4mMXSngdhJ3.nih0D-PouGcsuiu9l-2JMUperzi2uxv1aCaU9kS2KkBjniDwkjrGf5ihQxj4ZrUfBB5GoLsJcLpagyG3AC5aViTCiZv2H0.TtGIWuzeQa.p09uAcxQHwM3WnrepDjpo0.nNfcIF36pY0yqATKd.XRdhOq6dwVaDoNr0sG5JOJGAbwuP.osVZAMt2OEDcKLCheCM-0ECyFsOVzc8FcTITG9stjLpIPBljB6toJ2Qxij.LwOCoX0WD6pfbJ3LW0lKMXRGsje6KbktTZl3ERv78pKZHx4v7OtnC2YfHPM89EQe6fX9WmuCQBY3H7uF2QRARjTOrAIzB2B0YzY.LoCQ2UO04PzoQKzXJMM3PBXEyExvb-gn-1kGQ.wcLRU4aJhtUCT5xVdu1xfBKFQbPsMCG9N208zjT0LiYoVMn943XmV1imlx5-srt0Ys8hDyPVEDflKyhkdZ0Ayk12mR11Ilycbz3gCYRLUorCZ43U1YdblVBYdNGI-m6973dfcy74Vnm3r6lwE3NCerECkn8RgPnwrs_&v=4&ap=2&rp=2&idx=6","https://cbu01.alicdn.com/img/ibank/O1CN014tgBRw1Bs2lIL8gDs_!!0-0-cib.jpg","86","93.75%","93.75%","67.81%","0%","0%","","4.0","38%","2.5","2.0","3.0","5.0","3.0","一人有限责任公司","4年","经销批发","广东 深圳市 深圳市","中国广东深圳南山区南头街道马家龙社区南山大道3186号明江大厦C单元五层506室（入驻深圳市可乐商务秘书有限公司）","18823665819","9995","2019/09/01","","51 - 100 人"
"东莞市天一方科技有限公司","车载皮纹手机支架汽车导一放即合出风口全自动多功能防掉防抖支架","¥3.61","https://detail.1688.com/offer/676802292468.html","https://cbu01.alicdn.com/O1CN01Mn85EL21hpxSbDwSj_!!2211753187017-0-cib.jpg","363","99.15%","99.15%","97.97%","0%","0%","","5.0","47%","4.0","5.0","4.0","5.0","5.0","一人有限责任公司","3年","生产厂家","广东 深圳市光明新区 深圳市光明新区","中国广东东莞大岭山镇岭偶街一巷52号201房","15338863896","3000","2019/05/22","6000m²","11 - 50 人"
"深圳市盛世优品科技有限公司","定制LOGO皮纹重力支架适用汽车出风口支架多功能车载手机导航支架","¥3.30","https://detail.1688.com/offer/673300678742.html","https://cbu01.alicdn.com/O1CN01OKGGGM1wZzDYAPem9_!!3446506323-0-cib.jpg","2017","99.61%","99.61%","99.73%","0.05%","0%","","5.0","45%","3.0","5.0","4.0","5.0","5.0","有限责任公司","7年","生产厂家","广东 深圳市光明新区 深圳市光明新区","中国广东深圳光明区马田街道石家社区上石家工业区三栋201","15338862286","16000","2017/07/20","6000m²","11 - 50 人"
"广州市番禺区大石纳视电子厂","车载手机支架出风口带钩汽车手机支架 2024车载专用手机支架礼品","¥3.60","https://detail.1688.com/offer/773656047524.html","https://cbu01.alicdn.com/O1CN01TiYyW02HKyCauxSQF_!!2208172829133-0-cib.jpg","89","87.1%","87.1%","78.03%","0%","0%","","5.0","45%","4.0","5.0","4.0","5.0","3.0","私营独资企业","4年","生产厂家","广东 东莞市 东莞市","中国广东广州番禺区105国道大石段207号(自主申报)","13652420855","10000","2020/05/31","100m²","11 - 50 人"
"义乌市千鸿电子商务商行","新款创意汽车出风口手机支架 车载皮纹重力手机支架 汽车用品厂家","¥3.61","https://detail.1688.com/offer/591596529116.html","https://cbu01.alicdn.com/img/ibank/10782411737_1771661972.jpg","2062","85.95%","86.81%","74.09%","0.97%","0%","","4.0","57%","3.0","3.0","3.0","5.0","1.5","个体经营","6年","生产厂家","浙江 金华市 金华市","中国浙江金华义乌市江东街道下王村三区33幢2单元402室(自主申报)","13566964464","2988","2018/08/08","3000m²","101 - 200 人"
"深圳市克展科技有限公司","新款车载重力手机支架汽车出风口固定架车用导航手机架皮纹批发","¥3.53","https://detail.1688.com/offer/659735418832.html","https://cbu01.alicdn.com/O1CN01PSs4WO1NJ1qMyqHxs_!!2212065361548-0-cib.jpg","168","98.14%","98.17%","84.27%","0%","0%","","5.0","57%","4.0","5.0","4.0","5.0","4.0","一人有限责任公司","3年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳光明区玉塘街道田寮社区田荣路23号401","18822883850","3000","2021/05/10","500m²","11 - 50 人"
"广州市越秀区畅洁汽车用品商行","磁性折叠手机架 仪表台磁铁支架 车载通风口支架 汽车导航手机架","¥1.19","https://dj.1688.com/ci_bb?a=2209&e=6g1RIlQffY6oFCMpNYlHP6hxwUXQbGuUJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OoDZZNlvwGoqFN5RisDXvBKagIFMoNoSXmkNdiFfCuU1r0LYP.vqfQIf2E7FddOV-mqw7ADWGuuodxlEQoRiNdetFhX1i2I-PJDZljWtB-qzhIRDPo9V8auFRfT-Vpi1wEdn6yY-rKzoKgau9mMgA3KxYV9vh-jWoJQRdrhnFvg.iiRl-Xi7TxHMCMEtoF7JUCNih4WVmui8fkV9XVYGaC.j9kjsAoUK0CLV8ZJdSHeZP0JzHV2xMnMOi5bDrc3.ZXD36v84OfnlwnAH.XhMi1qy.bt5EPZ0wdcKJa0lIEDF-o8EnHGLaXHMGMuh6bQ30kQGddcY.yyPYb5fCDnZQza.zYjTdja4E1eeHb-VC5Vbc-DWfAnseuUIhatos8geZu2ucLp4qDY2z3kYwjInvr-HsuEqQOKkd.OXEWojgTBc-zJmAf-wIX4gCOBMEC0FvaKCDA6VOV2QsjxRAc8QgflSx-21X2jC.QpzJq8Ms3-8FrU76d13Z.msOvBni72wviEJVO.k1dWS6I0MR33cpBCv2EYwkq9WdJ6y9XJ0rMVzH9sUe19-0waWEpHKJbdOTRAAVcvurX0iVXmo9wFSWnMQAFXL7q19ImafytouNQl9talLn8SCLq43yfutPQ1vsz0KW9p6B-MiYXwBiDB74DkO.4MyT4QRY--OArXRUXomUnC6E4rCIeJKeQHLcUN8k8RZP32OlcW3vR.XHEPbwl1Kq9ir8dIQnUWyUMJwwtJJt4wi3FzlD5hM7shlOGmC0G8T3kkbbJvrJz7MqWWgDDHBq8wkfSe3Qz4fQtbjzGLlyVND5QlXiCntHEQrxFuyKRmVy5bgTDWTF2.1GiLDA6O.WMx0Fe-VJL9dYGJgTIJXVa8eH9Kv2-L5PIf8sqfY3-iTFiqOCZQuo8gbg1ckQNxzc8FcTITG9vgV1y2KXaLfLN6skWu8QAqjF9JYY1blyJmnY0ow97ginY4QNwosKF49E.YX9weVkRwvSmaNzLWN4u.8FzgKW.cM7vx1TwGjTLyIoFXJHPINjOrAIzB2B0YzY.LoCQ2UO17ZtxYM7SAX0fHi.s62cLZh8c8zz0RB7p9f1aa4JAFjayrSmdiMIobjmWOExY3qm0gPiw3NYXu8oBdUJJBz0OHcL0pmjcy1jcN69yX75.Z5Ob3WTJHloTf9L6pZ2eHlNbK7egfnu1k7Zt2UCuOusHUX04awK.9.V4SEQz6PVfGrjCmlZSBx03qErYKd43GStPrLVorakSuq8o8H9D5KPJG0i.Sa0pKAI8_&v=4&ap=1&rp=1&idx=0","https://cbu01.alicdn.com/img/ibank/12498850751_1791160983.jpg","2081","97.99%","95.87%","99.36%","0%","0%","供应商","5.0","58%","3.0","5.0","4.0","5.0","5.0","私营独资企业","10年","经销批发","广东 广州市越秀区 广州市越秀区","中国广东广州越秀区永福路45号自编A35号C栋利远永福（国际）汽配城217、218铺","13533763059","15995","2012/12/09","","11 - 50 人"
