"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市龙岗区至尊皇腾电子厂","运动蓝牙耳机 挂脖双耳防水颈挂式超长待机续航便携防水高清音质","¥6.00","https://detail.1688.com/offer/773202309851.html","https://cbu01.alicdn.com/O1CN01RBJVMl1UIIioGvW4H_!!2200738882494-0-cib.jpg","2045","92.73%","86.89%","97.69%","0.29%","0%","","4.0","55%","3.0","2.0","4.0","4.0","3.5","个体经营","6年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳龙岗区园山街道保安社区旱塘一路10号A栋A206-Q1","13539927295","15921","2015/11/23","12000m²","301 - 500 人"
"惠州市比利牛斯科技有限公司","新款蓝牙无线耳机 挂脖运动双耳入耳颈挂式超长待机续航厂家批发","¥5.40","https://detail.1688.com/offer/672732568628.html","https://cbu01.alicdn.com/O1CN01ghnAmR1X9Xok0ISQ0_!!2335042881-0-cib.jpg","8155","98.35%","97.92%","97.5%","0.12%","0.02%","","5.0","59%","3.5","4.0","4.0","5.0","4.0","有限责任公司(自然人投资或控股)","7年","生产厂家","广东 博罗县 博罗县","中国广东惠州博罗县石湾镇明月一路639号西侧金泰产业园3楼","13242417877","15990","2014/10/27","1600m²","101 - 200 人"
"惠州市惠城区菲尼声学商贸行","新款无线蓝牙耳机挂脖式立体声降噪通用5.0运动耳耳机麦厂家直销","¥5.32","https://detail.1688.com/offer/748915559902.html","https://cbu01.alicdn.com/O1CN010vrdDX1UK8GrBcjXB_!!2216873822498-0-cib.jpg","186","96.27%","96.27%","89.81%","2.69%","0%","","4.0","50%","2.5","3.0","3.0","5.0","3.0","个体经营","1年","","广东 惠州市 惠州市","中国广东惠州惠城区惠博大道陈塘一路九号东奥苑第24栋26层04号房","15563201016","3000","2023/08/30","",""
"东莞市优音乐电子科技有限公司","跨境5.3入耳式长续航无线蓝牙耳机 可插卡挂脖式运动耳机工厂私模","¥39.90","https://dj.1688.com/ci_bb?a=2169&e=gLD3CcbKHpWYszvXEIEgGxkpR2nN7Sg8JC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8Oq.qGak0QltdDhT6sDKU-6xxHsC2iFIEPMPV9c509Kjkk9z9peiVlhV9fMBcKJyGL1Q3AVPxptPuFXNLG2qI17Z.2KR.iwf2m.TkqDO7nHWEQ4e6WKhlHmJISdmpvq8V88SQfnMvAcxdI01XpZdGok6B9n7OS7jUwtF6GdTgGoD2eoekwxMpKljcaC1GMR1xEbdhYsQP-slWy4lIAq7YqP0yRuS9.5tc6OtkiGG9S.m6BcbMBZMD67DmH5qI87mADUmW1WlFEHersGLAIirX5.YJ0-TvYpOzgxPcs1DjOJjIaL8oK5JV7ouKdRpID9Tu2gLmMg-f1aMPWLdVo1ryNVGebua11qKn..ZVi-OXIb0yOu6Xh4M6moOii8ge0gPxx.pzsL8PSrYecR8631gKGXGGpxFYy9wiAUVYaOggQ7u6rcxV3ZnGgP7E1pYg7ouQcLGlOtep0qBhODz5grFf2fyq7xU0sUxH8M9YZdNcPndyH-k.hH7KVY7hP1NAW.NEa4e3JnUg04jLMzN0VJS9c8suCl7xDO9wWvOCoXQJARPxdLU5TFmgrSfAlYokKFGKTQj9CG6DTc2aasD12OfznvBit.X3WbDasJfxniGORFHtVfXMrfXmeJP6TH85mTRSkpX1zK315niT.sBtXqP7pZyt-fM.XzTlbrZx2LfntEpYNiDWlpq31OK1nsDdtuE6ILNyAmhNIPSS7zbt75Dajo.wlMZxBNomrxX3uErtmS4a55FkecrGFxC1eq8e0.uzfHPbvbFKyPHU0nAxlJDr8wfeZymNtBDIv18li97eeOKiMHkGrJoO5DBk5c4AcsdQZd4ZDO04nfVeYZUl9FTyxWYLYMPp6qh9w-f.C2cro33Z9lXmrkKZDapNFvykx6WBF0SqOvyghY8g32wO6K6exVqhcXw7Mlea-LgT8mbb5H3bq5pKLTaf3yhXfN9AHS974bdqcmlVbNKIqHHosFDdBw5zc8FcTITG9t7uJu8sFtRwrN6skWu8QAqjF9JYY1blyJmnY0ow97ginY4QNwosKF49E.YX9weVkRwvSmaNzLWN3VTsIpGF3GoM7vx1TwGjTLyIoFXJHPINoIgYEdjdhuy3anJpVWzSiJ-oAtyGeITpmjy-oskp8gJkUpEyp9ENOd9f1aa4JAFje09dJrGgO9sjmWOExY3qm1xv7dewJtOFQB.7h2Vw6yZcL0pmjcy1jcN69yX75.Z5Ob3WTJHloTf9L6pZ2eHlNZ89u4Hy0PY7Zt2UCuOusHU3zMstrWTwlI6Ta63yOZH9B85rfS3X7Bm7Xy6zUrDzGFV.M09OtVshhyEnh13N3Cpbo.HjuR-5Cs_&v=4&ap=2&rp=2&idx=6","https://cbu01.alicdn.com/img/ibank/O1CN01mp65De1uTSMayNqus_!!3217076038-0-cib.jpg","327","99.2%","97.97%","84.87%","2.14%","0%","实力工厂","4.0","67%","2.5","2.0","4.0","5.0","3.0","一人有限责任公司","7年","生产厂家","广东 东莞市 东莞市","中国广东东莞塘厦镇四村光裕路24号19栋301室","13148708843","16000","2017/01/09","1600m²","51 - 100 人"
"深圳市简烁科技有限公司","运动蓝牙5.2入耳跑步耳机 重低音无线挂脖式降噪超长待机续航防水","¥5.99","https://detail.1688.com/offer/728799443957.html","https://cbu01.alicdn.com/O1CN01Jwui3e2HOAtr2krma_!!2216085699140-0-cib.jpg","1254","96.81%","96.65%","87.25%","0.08%","0%","","4.0","48%","3.5","3.0","4.0","5.0","2.5","有限责任公司","1年","","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区横岗街道塘坑社区六和路56号A栋104","19129525749","3000","2023/06/29","",""
"深圳市龙岗区时创优品电子经营中心","无线蓝牙耳机挂脖超长待机适用安卓华为萍果手机运动蓝牙耳机批发","¥12.99","https://detail.1688.com/offer/749079072942.html","https://cbu01.alicdn.com/O1CN01WGmQor2APMeeyNbMl_!!2212734708195-0-cib.jpg","2860","96.37%","96.03%","97.71%","0.07%","0%","","4.0","57%","2.5","3.0","4.0","4.0","4.0","个体经营","3年","经销批发","广东 深圳市 深圳市","中国广东深圳龙岗区龙岗街道南联社区龙河路二巷8号101","13542297434","10000","2021/10/21","","11 - 50 人"
"深圳市天翊昇科技有限公司","新款蓝牙无线耳机 挂脖运动双耳防水颈挂式超长待机续航高清音质","¥5.85","https://detail.1688.com/offer/771633970575.html","https://cbu01.alicdn.com/O1CN01hX7R421O6xDFYE5aB_!!3839341657-0-cib.jpg","2124","97.06%","94.43%","75.37%","0.42%","0.06%","供应商","4.0","52%","2.5","3.0","4.0","4.0","3.5","有限责任公司","6年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区横岗街道六约社区塘坑路11号1栋416","19129525749","15757","2018/03/07","500m²","11 - 50 人"
"博罗县石湾镇格律雅电子厂(个体工商户)","新款挂脖运动双耳入耳颈挂式超长待机蓝牙无线高音质耳机续航","¥5.50","https://detail.1688.com/offer/773748082414.html","https://cbu01.alicdn.com/O1CN014XfBRI2EXqUPutc4I_!!2217588188755-0-cib.jpg",,"0%","0%","0%","0%","0%","","4.0","0%","5.0","5.0","5.0","5.0","2.0","","1年","","广东 博罗县","","","0","","",""
"惠州市惠城区乐丹电子产品商行","无线蓝牙耳机挂脖式超长待机适用安卓华为vivo手机运动蓝牙耳机","¥12.99","https://detail.1688.com/offer/680183349069.html","https://cbu01.alicdn.com/O1CN01T7TaRw1lXjN0lYLUb_!!2212630264829-0-cib.jpg","5514","98.84%","99.09%","88.57%","0.16%","0%","","4.0","53%","3.5","2.0","4.0","5.0","3.0","个体经营","3年","经销批发","广东 博罗县 博罗县","中国广东惠州惠城区江北文昌一路18号第13座304房(仅限办公)","18933285711","10000","2021/08/29","","5 - 10 人"
"广州有家手机配件商行","无线蓝牙耳机挂脖式超长待机适用安卓华为vivo手机运动蓝牙耳机","¥12.00","https://dj.1688.com/ci_bb?a=2169&e=B5UhNG09bkmYszvXEIEgGxkpR2nN7Sg8JC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OoTivKMBdB3Er-mgBb5ECjMCdh48h9kq7bHKfmwpjXDBqQ12IV8K5TW7ARqHIVkrXkTHEJFltSU9.oR6e7TTyPXuA46Q9ibPb-8E-WdZedbhnpvrTZsexbZicDbxYXZyioZLJhwX8y6VJWRwJ1VRPYuIM0qiRg0ExCa32rO9NxLf8rMprQTUyV5Hpv3vKGN.7eNxKsP15YgWhu1c44.6dZ4Yufcra7eJsUTYsFkC4opsBIFNPmoE6BCBWUBqa5-xWja4mHI4J5nBJcClRfmUqvhjCAxciV1dy0trJHcvNNIODISvQYOEkDHrVLJBaxdGpSCOhPMxIxSDWG3KkzZ4IYwiOuwuS1KJ8fkoURG.fkWi6FaMx7-OMka5SuXav3xWptqxd5wL-LZDb4t71c6S2TFnFp70.NCJ1aMg8om36OxNnQGEOQOoFCWC65uCE9nESnsyZgH.sCF-IAjgTBAtBb2iggwOlTldkLI8UQHPEIH5UsfttV9owv0KcyavDLN.vB3eyWE4tVSnysKwa8zT2L177a40AbAm6uiNDEd93KQQr9hGMJKvVnSesvVydKzFcx.bFHtfftMGlhKRyiW3Tk0QAFXL7q19IlV5qPcBUlpzEABVy-6tfSJmn8raLjUJfbWpS5.Egi6uN8n7rT0Nb7M9ClvaegfjImF8AYgwe-A5Dv-DMk-EEWPvjgK10VF6JlJwuhOKwiHiSnkBy3FDfJPAz3mEihW87r0f1xxD28Jdfb-iaKmtVePFslDCcMLSSbeMItxc5Q-YTO7IZThpgtBvE95JG2yb6yc-zKlloAwxwavMJH0nt0M-H0LW48xi5clTQ-UJV4gpydUoOTmrNJSZlcuW4Ew1kzClfzIfidKPXP1lqXGD2lh.XWBiYEyCV1WvHh.Sr9vi-TyH.LKn2N.okxYqjgmULqPIG4NXJEDcc3PBXEyExvbRzgYC-D6ZBAQjYXrhrxTI.Db4VwNKZ.AqH5CXlvf963dqcmlVbNKIieB3PQ.vyVuzc8FcTITG9vLZRJ-JmMFQjnGHIXk6FhhMRTeZSqXaTMMO8s8MeyaBWCoIeYccttNAH.uHZXDrJnNzwVxMhMb2xy0GLYIuLKVmEBRPMFCGA1AYIP3jv5TgIaI-lbUQdgUdjhA3CiwoXgEDLGte6jFNmjy-oskp8gJkUpEyp9ENOfP2b0SRTOBSLpx82zwonAmv6l4.Eh2eW1ZeMwV8bHxvF1jvoxL5hnGvby.8gXGdP2gyIz7rZYfIvTabeEUByxTCDO3qdBAtf4Jpy.ZlzAU.RR2p.QKT6843bcI0c6McmOJRZTa3X1Uww__&v=4&ap=1&rp=1&idx=0","https://cbu01.alicdn.com/img/ibank/O1CN01HM5Akb2HE66JxdIn8_!!2213527009118-0-cib.jpg","2162","98.73%","98.8%","94.94%","0.14%","0%","","5.0","52%","3.5","3.0","4.0","5.0","3.5","私营独资企业","3年","经销批发","广东 广州市 广州市","中国广东广州越秀区环市中路316号金鹰大厦27楼2712房1972号（集群注册）","15815389793","10000","2022/03/13","","5 - 10 人"
